champion_name,role,matchup_type,counter_champion,matchup_winrate,rank
Mordekaiser,TOP,strong_against,Yorick,53.81%,4
Mordekaiser,TOP,strong_against,Jayce,53.70%,5
Mordekaiser,TOP,strong_against,Olaf,53.35%,6
Mordekaiser,TOP,strong_against,Aatrox,53.28%,7
Mordekaiser,TOP,strong_against,Vladimir,52.63%,8
Mordekaiser,TOP,strong_against,Camille,52.49%,9
Mordekaiser,TOP,strong_against,Tahm Kench,52.47%,10
Mordekaiser,TOP,weak_against,Heimerdinger,40.48%,1
Mordekaiser,TOP,weak_against,Akali,41.57%,2
Mordekaiser,TOP,weak_against,Singed,43.40%,3
Mordekaiser,TOP,weak_against,Darius,43.84%,4
Mordekaiser,TOP,weak_against,Gnar,44.34%,5
Mordekaiser,TOP,weak_against,Gwen,44.57%,6
Mordekaiser,TOP,weak_against,Kayle,44.59%,7
Mordekaiser,TOP,weak_against,Kled,44.93%,8
Mordekaiser,TOP,weak_against,Urgot,45.05%,9
Mordekaiser,TOP,weak_against,Riven,45.06%,10
Morgana,SUPPORT,strong_against,Tahm Kench,58.10%,1
Morgana,SUPPORT,strong_against,Zoe,57.41%,2
Morgana,SUPPORT,strong_against,Yuumi,56.98%,3
Morgana,SUPPORT,strong_against,Shaco,55.93%,4
Morgana,SUPPORT,strong_against,Sylas,55.77%,5
Morgana,SUPPORT,strong_against,Shen,55.17%,6
Morgana,SUPPORT,strong_against,LeBlanc,53.49%,7
Morgana,SUPPORT,strong_against,Nautilus,52.67%,8
Morgana,SUPPORT,strong_against,Ashe,52.63%,9
Morgana,SUPPORT,strong_against,Bard,52.43%,10
Morgana,SUPPORT,weak_against,Xerath,38.92%,1
Morgana,SUPPORT,weak_against,Renata Glasc,38.98%,2
Morgana,SUPPORT,weak_against,Amumu,41.67%,3
Morgana,SUPPORT,weak_against,Janna,42.68%,4
Morgana,SUPPORT,weak_against,Poppy,42.70%,5
Morgana,SUPPORT,weak_against,Fiddlesticks,43.33%,6
Morgana,SUPPORT,weak_against,Milio,43.37%,7
Morgana,SUPPORT,weak_against,Senna,44.48%,8
Morgana,SUPPORT,weak_against,Lux,44.55%,9
Morgana,SUPPORT,weak_against,Rakan,44.76%,10
Naafiri,JUNGLE,strong_against,Ivern,60.00%,1
Naafiri,JUNGLE,strong_against,Taliyah,58.82%,2
Naafiri,JUNGLE,strong_against,Kha'Zix,56.74%,3
Naafiri,JUNGLE,strong_against,Nidalee,56.30%,4
Naafiri,JUNGLE,strong_against,Trundle,55.93%,5
Naafiri,JUNGLE,strong_against,Karthus,55.41%,6
Naafiri,JUNGLE,strong_against,Cho'Gath,55.22%,7
Naafiri,JUNGLE,strong_against,Bel'Veth,54.39%,8
Naafiri,JUNGLE,strong_against,Aatrox,54.24%,9
Naafiri,JUNGLE,strong_against,Rengar,53.97%,10
Naafiri,JUNGLE,weak_against,Zyra,35.11%,1
Naafiri,JUNGLE,weak_against,Rek'Sai,41.94%,2
Naafiri,JUNGLE,weak_against,Amumu,43.00%,3
Naafiri,JUNGLE,weak_against,Shaco,43.64%,4
Naafiri,JUNGLE,weak_against,Warwick,43.66%,5
Naafiri,JUNGLE,weak_against,Nocturne,44.08%,6
Naafiri,JUNGLE,weak_against,Fizz,44.26%,7
Naafiri,JUNGLE,weak_against,Lillia,44.71%,8
Naafiri,JUNGLE,weak_against,Kindred,45.45%,9
Naafiri,JUNGLE,weak_against,Master Yi,46.01%,10
Naafiri,MID,strong_against,Ahri,58.59%,1
Naafiri,MID,strong_against,Sylas,57.14%,2
Naafiri,MID,strong_against,Twisted Fate,54.24%,3
Naafiri,MID,strong_against,LeBlanc,52.33%,4
Naafiri,MID,strong_against,Xerath,51.72%,5
Naafiri,MID,strong_against,Syndra,51.49%,6
Naafiri,MID,strong_against,Veigar,51.28%,7
Naafiri,MID,strong_against,Zoe,51.11%,8
Naafiri,MID,strong_against,Yasuo,50.65%,9
Naafiri,MID,strong_against,Locke,50.00%,10
Naafiri,MID,weak_against,Katarina,37.35%,1
Naafiri,MID,weak_against,Ekko,38.24%,2
Naafiri,MID,weak_against,Malzahar,40.35%,3
Naafiri,MID,weak_against,Diana,40.63%,4
Naafiri,MID,weak_against,Hwei,41.67%,5
Naafiri,MID,weak_against,Fizz,42.00%,6
Naafiri,MID,weak_against,Yone,42.39%,7
Naafiri,MID,weak_against,Lux,42.59%,8
Naafiri,MID,weak_against,Viktor,42.86%,9
Naafiri,MID,weak_against,Akshan,43.24%,10
Nami,SUPPORT,strong_against,Sylas,61.82%,1
Nami,SUPPORT,strong_against,Camille,60.46%,2
Nami,SUPPORT,strong_against,LeBlanc,58.33%,3
Nami,SUPPORT,strong_against,Teemo,58.06%,4
Nami,SUPPORT,strong_against,Neeko,56.33%,5
Nami,SUPPORT,strong_against,Renata Glasc,56.25%,6
Nami,SUPPORT,strong_against,Soraka,54.18%,7
Nami,SUPPORT,strong_against,Yuumi,54.18%,8
Nami,SUPPORT,strong_against,Swain,53.99%,9
Nami,SUPPORT,strong_against,Ashe,53.41%,10
Nami,SUPPORT,weak_against,Mel,43.59%,1
Nami,SUPPORT,weak_against,Elise,44.00%,2
Nami,SUPPORT,weak_against,Zoe,45.00%,3
Nami,SUPPORT,weak_against,Sona,47.07%,4
Nami,SUPPORT,weak_against,Thresh,47.24%,5
Nami,SUPPORT,weak_against,Rell,47.36%,6
Nami,SUPPORT,weak_against,Zilean,47.61%,7
Nami,SUPPORT,weak_against,Braum,47.69%,8
Nami,SUPPORT,weak_against,Poppy,47.87%,9
Nami,SUPPORT,weak_against,Amumu,48.21%,10
Nasus,TOP,strong_against,Vayne,58.10%,1
Nasus,TOP,strong_against,Akali,57.68%,2
Nasus,TOP,strong_against,Vladimir,57.33%,3
Nasus,TOP,strong_against,Kennen,56.19%,4
Nasus,TOP,strong_against,Yasuo,55.64%,5
Nasus,TOP,strong_against,Sion,55.45%,6
Nasus,TOP,strong_against,Jayce,55.39%,7
Nasus,TOP,strong_against,Heimerdinger,54.86%,8
Nasus,TOP,strong_against,Master Yi,54.21%,9
Nasus,TOP,strong_against,Dr. Mundo,53.87%,10
Nasus,TOP,weak_against,Shen,45.32%,1
Nasus,TOP,weak_against,Tahm Kench,45.59%,2
Nasus,TOP,weak_against,Ornn,46.31%,3
Nasus,TOP,weak_against,Urgot,46.69%,4
Nasus,TOP,weak_against,Riven,46.91%,5
Nasus,TOP,weak_against,Garen,47.13%,6
Nasus,TOP,weak_against,Ambessa,47.95%,7
Nasus,TOP,weak_against,Sett,48.21%,8
Nasus,TOP,weak_against,Teemo,48.39%,9
Nasus,TOP,weak_against,Kled,48.50%,10
Nautilus,SUPPORT,strong_against,Mel,64.71%,1
Nautilus,SUPPORT,strong_against,Ashe,61.70%,2
Nautilus,SUPPORT,strong_against,Yuumi,59.40%,3
Nautilus,SUPPORT,strong_against,Fiddlesticks,55.07%,4
Nautilus,SUPPORT,strong_against,Camille,55.06%,5
Nautilus,SUPPORT,strong_against,LeBlanc,54.84%,6
Nautilus,SUPPORT,strong_against,Amumu,54.84%,7
Nautilus,SUPPORT,strong_against,Bard,54.65%,8
Nautilus,SUPPORT,strong_against,Karma,54.30%,9
Nautilus,SUPPORT,strong_against,Xerath,54.03%,10
Nautilus,SUPPORT,weak_against,Taric,43.70%,1
Nautilus,SUPPORT,weak_against,Elise,44.57%,2
Nautilus,SUPPORT,weak_against,Rell,44.62%,3
Nautilus,SUPPORT,weak_against,Braum,45.48%,4
Nautilus,SUPPORT,weak_against,Galio,46.75%,5
Nautilus,SUPPORT,weak_against,Leona,46.90%,6
Nautilus,SUPPORT,weak_against,Soraka,47.11%,7
Nautilus,SUPPORT,weak_against,Morgana,47.33%,8
Nautilus,SUPPORT,weak_against,Swain,47.42%,9
Nautilus,SUPPORT,weak_against,Rakan,47.80%,10
Neeko,SUPPORT,strong_against,Zilean,65.00%,1
Neeko,SUPPORT,strong_against,Yuumi,57.01%,2
Neeko,SUPPORT,strong_against,Rell,53.85%,3
Neeko,SUPPORT,strong_against,Swain,53.85%,4
Neeko,SUPPORT,strong_against,Karma,53.70%,5
Neeko,SUPPORT,strong_against,Lux,53.57%,6
Neeko,SUPPORT,strong_against,Pantheon,53.49%,7
Neeko,SUPPORT,strong_against,Xerath,53.03%,8
Neeko,SUPPORT,strong_against,Braum,51.81%,9
Neeko,SUPPORT,strong_against,Pyke,51.64%,10
Neeko,SUPPORT,weak_against,Sylas,35.90%,1
Neeko,SUPPORT,weak_against,Tahm Kench,36.11%,2
Neeko,SUPPORT,weak_against,Sona,40.00%,3
Neeko,SUPPORT,weak_against,Shaco,42.42%,4
Neeko,SUPPORT,weak_against,Leona,43.23%,5
Neeko,SUPPORT,weak_against,Zyra,43.40%,6
Neeko,SUPPORT,weak_against,Poppy,43.64%,7
Neeko,SUPPORT,weak_against,Nami,43.67%,8
Neeko,SUPPORT,weak_against,Brand,43.90%,9
Neeko,SUPPORT,weak_against,Janna,44.29%,10
Nidalee,JUNGLE,strong_against,Pantheon,71.11%,1
Nidalee,JUNGLE,strong_against,Rammus,61.22%,2
Nidalee,JUNGLE,strong_against,Elise,59.22%,3
Nidalee,JUNGLE,strong_against,Trundle,58.33%,4
Nidalee,JUNGLE,strong_against,Taliyah,56.94%,5
Nidalee,JUNGLE,strong_against,Kindred,56.88%,6
Nidalee,JUNGLE,strong_against,Karthus,56.47%,7
Nidalee,JUNGLE,strong_against,Sylas,56.23%,8
Nidalee,JUNGLE,strong_against,Jarvan IV,55.52%,9
Nidalee,JUNGLE,strong_against,Lillia,55.17%,10
Nidalee,JUNGLE,weak_against,Fizz,42.86%,1
Nidalee,JUNGLE,weak_against,Cho'Gath,43.08%,2
Nidalee,JUNGLE,weak_against,Naafiri,43.70%,3
Nidalee,JUNGLE,weak_against,Zac,45.00%,4
Nidalee,JUNGLE,weak_against,Sejuani,45.61%,5
Nidalee,JUNGLE,weak_against,Hecarim,45.66%,6
Nidalee,JUNGLE,weak_against,Xin Zhao,47.29%,7
Nidalee,JUNGLE,weak_against,Wukong,47.33%,8
Nidalee,JUNGLE,weak_against,Ivern,48.28%,9
Nidalee,JUNGLE,weak_against,Aatrox,48.39%,10
Nilah,ADC,strong_against,Draven,65.43%,1
Nilah,ADC,strong_against,Ezreal,62.50%,2
Nilah,ADC,strong_against,Ashe,59.52%,3
Nilah,ADC,strong_against,Yasuo,57.14%,4
Nilah,ADC,strong_against,Jhin,57.08%,5
Nilah,ADC,strong_against,Aphelios,56.06%,6
Nilah,ADC,strong_against,Caitlyn,56.00%,7
Nilah,ADC,strong_against,Twitch,55.64%,8
Nilah,ADC,strong_against,Veigar,54.55%,9
Nilah,ADC,strong_against,Yunara,53.91%,10
Nilah,ADC,weak_against,Viktor,37.25%,1
Nilah,ADC,weak_against,Syndra,38.10%,2
Nilah,ADC,weak_against,Smolder,39.39%,3
Nilah,ADC,weak_against,Xayah,41.46%,4
Nilah,ADC,weak_against,Tristana,46.20%,5
Nilah,ADC,weak_against,Kalista,46.67%,6
Nilah,ADC,weak_against,Lucian,46.92%,7
Nilah,ADC,weak_against,Zeri,47.67%,8
Nilah,ADC,weak_against,Seraphine,48.57%,9
Nilah,ADC,weak_against,Jinx,50.19%,10
Nocturne,JUNGLE,strong_against,Kindred,56.02%,1
Nocturne,JUNGLE,strong_against,Naafiri,55.92%,2
Nocturne,JUNGLE,strong_against,Jax,55.88%,3
Nocturne,JUNGLE,strong_against,Vi,54.93%,4
Nocturne,JUNGLE,strong_against,Fiddlesticks,54.91%,5
Nocturne,JUNGLE,strong_against,Xin Zhao,54.90%,6
Nocturne,JUNGLE,strong_against,Pantheon,54.88%,7
Nocturne,JUNGLE,strong_against,Rengar,54.20%,8
Nocturne,JUNGLE,strong_against,Bel'Veth,53.67%,9
Nocturne,JUNGLE,strong_against,Zed,53.48%,10
Nocturne,JUNGLE,weak_against,Quinn,40.98%,1
Nocturne,JUNGLE,weak_against,Gwen,41.51%,2
Nocturne,JUNGLE,weak_against,Ekko,42.90%,3
Nocturne,JUNGLE,weak_against,Trundle,43.68%,4
Nocturne,JUNGLE,weak_against,Rek'Sai,43.75%,5
Nocturne,JUNGLE,weak_against,Skarner,44.58%,6
Nocturne,JUNGLE,weak_against,Nidalee,45.29%,7
Nocturne,JUNGLE,weak_against,Darius,45.68%,8
Nocturne,JUNGLE,weak_against,Sejuani,46.41%,9
Nocturne,JUNGLE,weak_against,Ivern,46.94%,10
Olaf,TOP,strong_against,Varus,65.00%,1
Olaf,TOP,strong_against,Vladimir,63.16%,2
Olaf,TOP,strong_against,Poppy,61.29%,3
Olaf,TOP,strong_against,Wukong,60.87%,4
Olaf,TOP,strong_against,Yasuo,59.84%,5
Olaf,TOP,strong_against,Riven,59.09%,6
Olaf,TOP,strong_against,Yone,55.99%,7
Olaf,TOP,strong_against,Irelia,55.92%,8
Olaf,TOP,strong_against,Gangplank,55.15%,9
Olaf,TOP,strong_against,Jayce,54.86%,10
Olaf,TOP,weak_against,Gwen,39.39%,1
Olaf,TOP,weak_against,Camille,40.68%,2
Olaf,TOP,weak_against,Rumble,40.74%,3
Olaf,TOP,weak_against,Trundle,41.84%,4
Olaf,TOP,weak_against,Illaoi,42.50%,5
Olaf,TOP,weak_against,Gragas,43.09%,6
Olaf,TOP,weak_against,Tryndamere,43.95%,7
Olaf,TOP,weak_against,Kled,44.30%,8
Olaf,TOP,weak_against,Cho'Gath,45.38%,9
Olaf,TOP,weak_against,Ornn,45.92%,10
Orianna,MID,strong_against,Gwen,60.00%,1
Orianna,MID,strong_against,Mel,57.53%,2
Orianna,MID,strong_against,Cassiopeia,55.45%,3
Orianna,MID,strong_against,Yasuo,54.17%,4
Orianna,MID,strong_against,Anivia,52.22%,5
Orianna,MID,strong_against,Ryze,52.12%,6
Orianna,MID,strong_against,Annie,51.32%,7
Orianna,MID,strong_against,Vladimir,51.03%,8
Orianna,MID,strong_against,Azir,50.94%,9
Orianna,MID,strong_against,Tristana,50.75%,10
Orianna,MID,weak_against,Swain,31.71%,1
Orianna,MID,weak_against,Jayce,36.96%,2
Orianna,MID,weak_against,Diana,37.40%,3
Orianna,MID,weak_against,Aurora,40.63%,4
Orianna,MID,weak_against,Akali,41.25%,5
Orianna,MID,weak_against,Locke,41.96%,6
Orianna,MID,weak_against,Aurelion Sol,42.17%,7
Orianna,MID,weak_against,Katarina,42.28%,8
Orianna,MID,weak_against,Nasus,42.55%,9
Orianna,MID,weak_against,Syndra,43.26%,10
Ornn,TOP,strong_against,Tahm Kench,68.42%,1
Ornn,TOP,strong_against,Quinn,64.71%,2
Ornn,TOP,strong_against,Cho'Gath,60.65%,3
Ornn,TOP,strong_against,Kennen,60.00%,4
Ornn,TOP,strong_against,K'Sante,57.56%,5
Ornn,TOP,strong_against,Rumble,57.14%,6
Ornn,TOP,strong_against,Jayce,56.57%,7
Ornn,TOP,strong_against,Anivia,56.41%,8
Ornn,TOP,strong_against,Poppy,56.41%,9
Ornn,TOP,strong_against,Jax,56.14%,10
Ornn,TOP,weak_against,Warwick,41.94%,1
Ornn,TOP,weak_against,Gragas,43.75%,2
Ornn,TOP,weak_against,Camille,45.30%,3
Ornn,TOP,weak_against,Shen,46.73%,4
Ornn,TOP,weak_against,Kled,47.73%,5
Ornn,TOP,weak_against,Fiora,47.83%,6
Ornn,TOP,weak_against,Yone,48.32%,7
Ornn,TOP,weak_against,Pantheon,48.33%,8
Ornn,TOP,weak_against,Urgot,48.46%,9
Ornn,TOP,weak_against,Aatrox,48.50%,10
Pantheon,JUNGLE,strong_against,Bel'Veth,63.33%,1
Pantheon,JUNGLE,strong_against,Rengar,60.98%,2
Pantheon,JUNGLE,strong_against,Ekko,57.14%,3
Pantheon,JUNGLE,strong_against,Shaco,53.33%,4
Pantheon,JUNGLE,strong_against,Jayce,53.33%,5
Pantheon,JUNGLE,strong_against,Lillia,52.38%,6
Pantheon,JUNGLE,strong_against,Sylas,50.49%,7
Pantheon,JUNGLE,strong_against,Wukong,50.00%,8
Pantheon,JUNGLE,strong_against,Briar,50.00%,9
Pantheon,JUNGLE,strong_against,Diana,50.00%,10
Pantheon,JUNGLE,weak_against,Nidalee,28.89%,1
Pantheon,JUNGLE,weak_against,Zac,37.84%,2
Pantheon,JUNGLE,weak_against,Vi,39.33%,3
Pantheon,JUNGLE,weak_against,Naafiri,40.82%,4
Pantheon,JUNGLE,weak_against,Shyvana,41.54%,5
Pantheon,JUNGLE,weak_against,Talon,42.53%,6
Pantheon,JUNGLE,weak_against,Viego,43.27%,7
Pantheon,JUNGLE,weak_against,Jarvan IV,44.32%,8
Pantheon,JUNGLE,weak_against,Kayn,45.07%,9
Pantheon,JUNGLE,weak_against,Nocturne,45.12%,10
Pantheon,MID,strong_against,Ryze,63.33%,1
Pantheon,MID,strong_against,Irelia,63.33%,2
Pantheon,MID,strong_against,Sylas,58.33%,3
Pantheon,MID,strong_against,Akali,57.69%,4
Pantheon,MID,strong_against,Zed,55.77%,5
Pantheon,MID,strong_against,Galio,53.70%,6
Pantheon,MID,strong_against,Vladimir,52.94%,7
Pantheon,MID,strong_against,Ekko,52.94%,8
Pantheon,MID,strong_against,Yasuo,52.76%,9
Pantheon,MID,strong_against,Fizz,50.65%,10
Pantheon,MID,weak_against,Hwei,30.77%,1
Pantheon,MID,weak_against,Lissandra,33.33%,2
Pantheon,MID,weak_against,Kassadin,38.33%,3
Pantheon,MID,weak_against,Yone,39.51%,4
Pantheon,MID,weak_against,Viktor,41.33%,5
Pantheon,MID,weak_against,Twisted Fate,43.75%,6
Pantheon,MID,weak_against,LeBlanc,45.45%,7
Pantheon,MID,weak_against,Ahri,46.94%,8
Pantheon,MID,weak_against,Syndra,47.06%,9
Pantheon,MID,weak_against,Katarina,48.62%,10
Pantheon,SUPPORT,strong_against,Hwei,73.53%,1
Pantheon,SUPPORT,strong_against,Sylas,60.38%,2
Pantheon,SUPPORT,strong_against,Zoe,56.82%,3
Pantheon,SUPPORT,strong_against,Camille,55.04%,4
Pantheon,SUPPORT,strong_against,Xerath,54.80%,5
Pantheon,SUPPORT,strong_against,Tahm Kench,54.67%,6
Pantheon,SUPPORT,strong_against,Ashe,54.05%,7
Pantheon,SUPPORT,strong_against,Mel,54.05%,8
Pantheon,SUPPORT,strong_against,Galio,53.85%,9
Pantheon,SUPPORT,strong_against,Bard,53.76%,10
Pantheon,SUPPORT,weak_against,Braum,37.89%,1
Pantheon,SUPPORT,weak_against,LeBlanc,40.68%,2
Pantheon,SUPPORT,weak_against,Milio,41.49%,3
Pantheon,SUPPORT,weak_against,Rakan,42.05%,4
Pantheon,SUPPORT,weak_against,Taric,42.47%,5
Pantheon,SUPPORT,weak_against,Vel'Koz,42.55%,6
Pantheon,SUPPORT,weak_against,Alistar,43.42%,7
Pantheon,SUPPORT,weak_against,Zyra,43.82%,8
Pantheon,SUPPORT,weak_against,Amumu,44.44%,9
Pantheon,SUPPORT,weak_against,Poppy,44.83%,10
Pantheon,TOP,strong_against,Ryze,64.10%,1
Pantheon,TOP,strong_against,Poppy,62.50%,2
Pantheon,TOP,strong_against,K'Sante,60.49%,3
Pantheon,TOP,strong_against,Jax,58.44%,4
Pantheon,TOP,strong_against,Kled,58.18%,5
Pantheon,TOP,strong_against,Warwick,57.89%,6
Pantheon,TOP,strong_against,Darius,57.55%,7
Pantheon,TOP,strong_against,Tryndamere,57.14%,8
Pantheon,TOP,strong_against,Gangplank,55.76%,9
Pantheon,TOP,strong_against,Ambessa,55.61%,10
Pantheon,TOP,weak_against,Urgot,37.80%,1
Pantheon,TOP,weak_against,Singed,38.71%,2
Pantheon,TOP,weak_against,Yorick,40.00%,3
Pantheon,TOP,weak_against,Illaoi,41.86%,4
Pantheon,TOP,weak_against,Malphite,42.11%,5
Pantheon,TOP,weak_against,Dr. Mundo,42.31%,6
Pantheon,TOP,weak_against,Garen,42.73%,7
Pantheon,TOP,weak_against,Tahm Kench,42.86%,8
Pantheon,TOP,weak_against,Teemo,43.04%,9
Pantheon,TOP,weak_against,Volibear,44.44%,10
Poppy,SUPPORT,strong_against,Shen,64.52%,1
Poppy,SUPPORT,strong_against,Sylas,64.06%,2
Poppy,SUPPORT,strong_against,Renata Glasc,60.00%,3
Poppy,SUPPORT,strong_against,Vel'Koz,57.41%,4
Poppy,SUPPORT,strong_against,Morgana,57.30%,5
Poppy,SUPPORT,strong_against,Camille,56.76%,6
Poppy,SUPPORT,strong_against,Neeko,56.36%,7
Poppy,SUPPORT,strong_against,Blitzcrank,56.12%,8
Poppy,SUPPORT,strong_against,Pantheon,55.39%,9
Poppy,SUPPORT,strong_against,Leona,54.57%,10
Poppy,SUPPORT,weak_against,Brand,42.11%,1
Poppy,SUPPORT,weak_against,Lux,42.31%,2
Poppy,SUPPORT,weak_against,Sona,43.06%,3
Poppy,SUPPORT,weak_against,LeBlanc,44.12%,4
Poppy,SUPPORT,weak_against,Galio,44.19%,5
Poppy,SUPPORT,weak_against,Senna,44.44%,6
Poppy,SUPPORT,weak_against,Shaco,46.67%,7
Poppy,SUPPORT,weak_against,Milio,47.54%,8
Poppy,SUPPORT,weak_against,Braum,48.00%,9
Poppy,SUPPORT,weak_against,Seraphine,48.11%,10
Poppy,TOP,strong_against,Volibear,61.76%,1
Poppy,TOP,strong_against,Malphite,60.38%,2
Poppy,TOP,strong_against,Jax,58.97%,3
Poppy,TOP,strong_against,Jayce,57.81%,4
Poppy,TOP,strong_against,Renekton,57.58%,5
Poppy,TOP,strong_against,Ambessa,55.68%,6
Poppy,TOP,strong_against,Zaahen,55.56%,7
Poppy,TOP,strong_against,Mordekaiser,55.29%,8
Poppy,TOP,strong_against,K'Sante,54.79%,9
Poppy,TOP,strong_against,Irelia,54.10%,10
Poppy,TOP,weak_against,Pantheon,35.90%,1
Poppy,TOP,weak_against,Gangplank,36.00%,2
Poppy,TOP,weak_against,Shen,39.53%,3
Poppy,TOP,weak_against,Garen,39.77%,4
Poppy,TOP,weak_against,Olaf,40.00%,5
Poppy,TOP,weak_against,Ornn,41.67%,6
Poppy,TOP,weak_against,Gnar,42.50%,7
Poppy,TOP,weak_against,Teemo,42.86%,8
Poppy,TOP,weak_against,Urgot,43.33%,9
Poppy,TOP,weak_against,Yone,44.44%,10
Pyke,SUPPORT,strong_against,Fiddlesticks,59.46%,1
Pyke,SUPPORT,strong_against,Sona,58.82%,2
Pyke,SUPPORT,strong_against,Sylas,58.39%,3
Pyke,SUPPORT,strong_against,Hwei,58.33%,4
Pyke,SUPPORT,strong_against,Mel,56.25%,5
Pyke,SUPPORT,strong_against,Galio,55.56%,6
Pyke,SUPPORT,strong_against,Shen,55.00%,7
Pyke,SUPPORT,strong_against,Shaco,54.92%,8
Pyke,SUPPORT,strong_against,Tahm Kench,53.14%,9
Pyke,SUPPORT,strong_against,Seraphine,53.00%,10
Pyke,SUPPORT,weak_against,Taric,40.50%,1
Pyke,SUPPORT,weak_against,Elise,41.67%,2
Pyke,SUPPORT,weak_against,LeBlanc,41.89%,3
Pyke,SUPPORT,weak_against,Soraka,41.96%,4
Pyke,SUPPORT,weak_against,Rell,43.22%,5
Pyke,SUPPORT,weak_against,Renata Glasc,45.38%,6
Pyke,SUPPORT,weak_against,Zoe,45.56%,7
Pyke,SUPPORT,weak_against,Brand,46.88%,8
Pyke,SUPPORT,weak_against,Poppy,47.10%,9
Pyke,SUPPORT,weak_against,Amumu,47.17%,10
Qiyana,JUNGLE,strong_against,Amumu,56.73%,1
Qiyana,JUNGLE,strong_against,Jayce,56.45%,2
Qiyana,JUNGLE,strong_against,Elise,55.56%,3
Qiyana,JUNGLE,strong_against,Locke,55.38%,4
Qiyana,JUNGLE,strong_against,Zed,55.14%,5
Qiyana,JUNGLE,strong_against,Quinn,54.44%,6
Qiyana,JUNGLE,strong_against,Jax,54.32%,7
Qiyana,JUNGLE,strong_against,Udyr,53.70%,8
Qiyana,JUNGLE,strong_against,Cho'Gath,53.49%,9
Qiyana,JUNGLE,strong_against,Naafiri,52.44%,10
Qiyana,JUNGLE,weak_against,Warwick,34.78%,1
Qiyana,JUNGLE,weak_against,Sejuani,41.18%,2
Qiyana,JUNGLE,weak_against,Zyra,41.75%,3
Qiyana,JUNGLE,weak_against,Evelynn,41.81%,4
Qiyana,JUNGLE,weak_against,Ekko,43.58%,5
Qiyana,JUNGLE,weak_against,Zac,43.94%,6
Qiyana,JUNGLE,weak_against,Karthus,44.12%,7
Qiyana,JUNGLE,weak_against,Shaco,44.83%,8
Qiyana,JUNGLE,weak_against,Xin Zhao,45.36%,9
Qiyana,JUNGLE,weak_against,Nunu & Willump,45.38%,10
Qiyana,MID,strong_against,Sion,58.82%,1
Qiyana,MID,strong_against,Akshan,58.77%,2
Qiyana,MID,strong_against,Jayce,58.33%,3
Qiyana,MID,strong_against,Azir,57.14%,4
Qiyana,MID,strong_against,Ryze,57.03%,5
Qiyana,MID,strong_against,Locke,56.28%,6
Qiyana,MID,strong_against,Aurora,56.14%,7
Qiyana,MID,strong_against,Gwen,55.77%,8
Qiyana,MID,strong_against,Mel,55.17%,9
Qiyana,MID,strong_against,Akali,55.02%,10
Qiyana,MID,weak_against,Tristana,38.64%,1
Qiyana,MID,weak_against,Anivia,40.68%,2
Qiyana,MID,weak_against,Twisted Fate,42.29%,3
Qiyana,MID,weak_against,Hwei,44.97%,4
Qiyana,MID,weak_against,LeBlanc,46.15%,5
Qiyana,MID,weak_against,Aurelion Sol,46.59%,6
Qiyana,MID,weak_against,Malzahar,46.82%,7
Qiyana,MID,weak_against,Galio,47.17%,8
Qiyana,MID,weak_against,Vladimir,47.37%,9
Qiyana,MID,weak_against,Xerath,47.74%,10
Quinn,TOP,strong_against,Jax,65.08%,1
Quinn,TOP,strong_against,Ambessa,60.87%,2
Quinn,TOP,strong_against,Gangplank,60.23%,3
Quinn,TOP,strong_against,Jayce,59.52%,4
Quinn,TOP,strong_against,Akali,56.25%,5
Quinn,TOP,strong_against,Yone,56.00%,6
Quinn,TOP,strong_against,Fiora,54.90%,7
Quinn,TOP,strong_against,K'Sante,54.76%,8
Quinn,TOP,strong_against,Garen,54.17%,9
Quinn,TOP,strong_against,Sett,53.49%,10
Quinn,TOP,weak_against,Ornn,34.29%,1
Quinn,TOP,weak_against,Gnar,39.47%,2
Quinn,TOP,weak_against,Teemo,43.55%,3
Quinn,TOP,weak_against,Mordekaiser,43.59%,4
Quinn,TOP,weak_against,Olaf,44.44%,5
Quinn,TOP,weak_against,Sion,45.95%,6
Quinn,TOP,weak_against,Malphite,46.34%,7
Quinn,TOP,weak_against,Irelia,48.33%,8
Quinn,TOP,weak_against,Pantheon,48.57%,9
Quinn,TOP,weak_against,Camille,48.65%,10
Rakan,SUPPORT,strong_against,Ashe,64.71%,1
Rakan,SUPPORT,strong_against,Hwei,60.47%,2
Rakan,SUPPORT,strong_against,Shaco,60.26%,3
Rakan,SUPPORT,strong_against,Pantheon,57.95%,4
Rakan,SUPPORT,strong_against,Xerath,57.00%,5
Rakan,SUPPORT,strong_against,Tahm Kench,56.48%,6
Rakan,SUPPORT,strong_against,Maokai,56.44%,7
Rakan,SUPPORT,strong_against,Braum,56.38%,8
Rakan,SUPPORT,strong_against,Swain,55.75%,9
Rakan,SUPPORT,strong_against,Neeko,55.68%,10
Rakan,SUPPORT,weak_against,Taric,39.36%,1
Rakan,SUPPORT,weak_against,Vel'Koz,41.46%,2
Rakan,SUPPORT,weak_against,Sona,43.51%,3
Rakan,SUPPORT,weak_against,Alistar,44.85%,4
Rakan,SUPPORT,weak_against,Galio,45.00%,5
Rakan,SUPPORT,weak_against,LeBlanc,45.24%,6
Rakan,SUPPORT,weak_against,Leona,45.28%,7
Rakan,SUPPORT,weak_against,Zyra,46.53%,8
Rakan,SUPPORT,weak_against,Fiddlesticks,46.88%,9
